Original_Row_Index,Inorganic phosphor,Host,1st dopant,Reference,MP-ID,ICSD-ID,CV_Fold,Emission max. (nm)
168,Sr3TeO6Eu0.2,Sr3TeO6,Eu,https://doi.org/10.1016/j.ceramint.2020.11.219,"mp-768941,mp-1200112,mp-768907,mp-772918", icsd-421175,2,617.0
169,Sr3TeO6Eu0.25,Sr3TeO6,Eu,https://doi.org/10.1016/j.ceramint.2020.11.219,"mp-768941,mp-1200112,mp-768907,mp-772918", icsd-421175,8,617.0
170,Sr3TeO6Na0.25Eu0.25,Sr3TeO6Na0.25,Eu,https://doi.org/10.1016/j.ceramint.2020.11.219,"mp-768941,mp-1200112,mp-768907,mp-772918", icsd-421175,4,617.0
171,Sr3TeO6Li0.25Eu0.25,Sr3TeO6Li0.25,Eu,https://doi.org/10.1016/j.ceramint.2020.11.219,"mp-768941,mp-1200112,mp-768907,mp-772918", icsd-421175,6,617.0
172,Sr3TeO6K0.25Eu0.25,Sr3TeO6K0.25,Eu,https://doi.org/10.1016/j.ceramint.2020.11.219,"mp-768941,mp-1200112,mp-768907,mp-772918", icsd-421175,8,617.0
173,Sr3TeO6Eu0.3,Sr3TeO6,Eu,https://doi.org/10.1016/j.ceramint.2020.11.219,"mp-768941,mp-1200112,mp-768907,mp-772918", icsd-421175,1,617.0
174,Ca3La0.6Ga3O15B4Eu0.4,Ca3La0.6Ga3O15B4,Eu,https://doi.org/10.1016/j.dyepig.2018.04.039,,,2,621.0
175,Ca3La0.5Ga3O15B4Eu0.5,Ca3La0.5Ga3O15B4,Eu,https://doi.org/10.1016/j.dyepig.2018.04.039,,,4,621.0
176,Ca3La0.4Ga3O15B4Eu0.6,Ca3La0.4Ga3O15B4,Eu,https://doi.org/10.1016/j.dyepig.2018.04.039,,,8,621.0
177,Ca3La0.2Ga3O15B4Eu0.8,Ca3La0.2Ga3O15B4,Eu,https://doi.org/10.1016/j.dyepig.2018.04.039,,,2,621.0
178,Ca3Ga3O15B4Eu1,Ca3Ga3O15B4,Eu,https://doi.org/10.1016/j.dyepig.2018.04.039,,,2,621.0
179,Ba2TiGe1.997O8Mn0.003,Ba2TiGe1.997O8,Mn,https://doi.org/10.1016/j.dyepig.2017.06.061,mp-6289, icsd-281271,1,666.0
180,Ba2TiGe1.994O8Mn0.006,Ba2TiGe1.994O8,Mn,https://doi.org/10.1016/j.dyepig.2017.06.061,mp-6289, icsd-281271,9,666.0
181,Ba2TiGe1.991O8Mn0.009,Ba2TiGe1.991O8,Mn,https://doi.org/10.1016/j.dyepig.2017.06.061,mp-6289, icsd-281271,5,666.0
182,Ba2TiGe1.988O8Mn0.012,Ba2TiGe1.988O8,Mn,https://doi.org/10.1016/j.dyepig.2017.06.061,mp-6289, icsd-281271,4,666.0
183,Ba2TiGe1.985O8Mn0.015,Ba2TiGe1.985O8,Mn,https://doi.org/10.1016/j.dyepig.2017.06.061,mp-6289, icsd-281271,7,666.0
184,Ca3Gd0.95Ga3O15B4Ce0.05,Ca3Gd0.95Ga3O15B4,Ce,https://doi.org/10.1016/j.ceramint.2017.12.082,,,2,400.0
185,Mg7Ga1.990GeO12Mn0.005,Mg7Ga1.990GeO12,Mn,https://doi.org/10.1016/j.jallcom.2015.06.166,,,2,660.0
186,CaLaMgSbO6Mn0.001,CaLaMgSbO6,Mn,https://doi.org/10.1039/C8RA06708B,,,10,708.0
187,CaLaMgSbO6Mn0.003,CaLaMgSbO6,Mn,https://doi.org/10.1039/C8RA06708B,,,4,708.0
188,CaLaMgSbO6Mn0.005,CaLaMgSbO6,Mn,https://doi.org/10.1039/C8RA06708B,,,1,708.0
189,CaLaMgSbO6Mn0.007,CaLaMgSbO6,Mn,https://doi.org/10.1039/C8RA06708B,,,10,708.0
190,CaLaMgSbO6Mn0.01,CaLaMgSbO6,Mn,https://doi.org/10.1039/C8RA06708B,,,9,708.0
191,CaLaMgSbO6Mn0.012,CaLaMgSbO6,Mn,https://doi.org/10.1039/C8RA06708B,,,8,708.0
192,CaLaMgSbO6Mn0.015,CaLaMgSbO6,Mn,https://doi.org/10.1039/C8RA06708B,,,2,708.0
193,KMgLaTeO6Mn0.006,KMgLaTeO6,Mn,https://doi.org/10.1039/C7DT04811D,,,6,696.0
194,KMgLaTeO6Mn0.01,KMgLaTeO6,Mn,https://doi.org/10.1039/C7DT04811D,,,4,696.0
195,KMgLaTeO6Mn0.02,KMgLaTeO6,Mn,https://doi.org/10.1039/C7DT04811D,,,6,696.0
196,KMgLaTeO6Mn0.04,KMgLaTeO6,Mn,https://doi.org/10.1039/C7DT04811D,,,1,696.0
197,NaSr0.999PO4Sm0.001,NaSr0.999PO4,Sm,https://doi.org/10.1007/s12034-016-1270-3,mp-1210115,,10,600.0
198,NaSr0.997PO4Sm0.003,NaSr0.997PO4,Sm,https://doi.org/10.1007/s12034-016-1270-3,mp-1210115,,3,600.0
199,NaSr0.993PO4Sm0.007,NaSr0.993PO4,Sm,https://doi.org/10.1007/s12034-016-1270-3,mp-1210115,,5,600.0
200,NaSr0.99PO4Sm0.01,NaSr0.99PO4,Sm,https://doi.org/10.1007/s12034-016-1270-3,mp-1210115,,10,600.0
201,NaSr0.98PO4Sm0.02,NaSr0.98PO4,Sm,https://doi.org/10.1007/s12034-016-1270-3,mp-1210115,,10,600.0
202,NaSr0.97PO4Sm0.03,NaSr0.97PO4,Sm,https://doi.org/10.1007/s12034-016-1270-3,mp-1210115,,10,600.0
203,NaSr0.96PO4Sm0.04,NaSr0.96PO4,Sm,https://doi.org/10.1007/s12034-016-1270-3,mp-1210115,,2,600.0
204,Gd2ZnTi0.9995O6Mn0.0005,Gd2ZnTi0.9995O6,Mn,https://doi.org/10.1039/C6TC00313C,mp-1105276, icsd-251934,7,705.0
205,Gd2ZnTi0.999O6Mn0.001,Gd2ZnTi0.999O6,Mn,https://doi.org/10.1039/C6TC00313C,mp-1105276, icsd-251934,3,705.0
206,Gd2ZnTi0.998O6Mn0.002,Gd2ZnTi0.998O6,Mn,https://doi.org/10.1039/C6TC00313C,mp-1105276, icsd-251934,10,705.0
207,Gd2ZnTi0.996O6Mn0.004,Gd2ZnTi0.996O6,Mn,https://doi.org/10.1039/C6TC00313C,mp-1105276, icsd-251934,3,705.0
208,Gd2ZnTi0.992O6Mn0.008,Gd2ZnTi0.992O6,Mn,https://doi.org/10.1039/C6TC00313C,mp-1105276, icsd-251934,1,705.0
209,Li2MgTi0.9999O4Mn0.0001,Li2MgTi0.9999O4,Mn,https://doi.org/10.1016/j.cej.2015.12.027,,,3,676.0
210,Li2MgTi0.9996O4Mn0.0004,Li2MgTi0.9996O4,Mn,https://doi.org/10.1016/j.cej.2015.12.027,,,3,676.0
211,Li2MgTi0.9993O4Mn0.0007,Li2MgTi0.9993O4,Mn,https://doi.org/10.1016/j.cej.2015.12.027,,,1,676.0
212,Li2MgTi0.999O4Mn0.001,Li2MgTi0.999O4,Mn,https://doi.org/10.1016/j.cej.2015.12.027,,,3,676.0
213,Li2MgTi0.997O4Mn0.003,Li2MgTi0.997O4,Mn,https://doi.org/10.1016/j.cej.2015.12.027,,,7,676.0
214,Li2MgTi0.995O4Mn0.005,Li2MgTi0.995O4,Mn,https://doi.org/10.1016/j.cej.2015.12.027,,,5,676.0
215,Li2MgTi0.99O4Mn0.01,Li2MgTi0.99O4,Mn,https://doi.org/10.1016/j.cej.2015.12.027,,,6,676.0
216,Ba2GdNbO6Mn0.001,Ba2GdNbO6,Mn,https://doi.org/10.1016/j.ceramint.2017.02.044,"mp-22531,mp-19996", icsd-172405 icsd-109155,8,676.0
217,Ba2GdNbO6Mn0.005,Ba2GdNbO6,Mn,https://doi.org/10.1016/j.ceramint.2017.02.044,"mp-22531,mp-19996", icsd-172405 icsd-109155,9,676.0
218,Ba2GdNbO6Mn0.01,Ba2GdNbO6,Mn,https://doi.org/10.1016/j.ceramint.2017.02.044,"mp-22531,mp-19996", icsd-172405 icsd-109155,1,676.0
219,Ba2GdNbO6Mn0.015,Ba2GdNbO6,Mn,https://doi.org/10.1016/j.ceramint.2017.02.044,"mp-22531,mp-19996", icsd-172405 icsd-109155,3,676.0
220,Ba2GdNbO6Mn0.02,Ba2GdNbO6,Mn,https://doi.org/10.1016/j.ceramint.2017.02.044,"mp-22531,mp-19996", icsd-172405 icsd-109155,3,676.0
221,Ba2GdNbO6Mn0.025,Ba2GdNbO6,Mn,https://doi.org/10.1016/j.ceramint.2017.02.044,"mp-22531,mp-19996", icsd-172405 icsd-109155,3,676.0
222,CaMg2Al16O27Mn0.016,CaMg2Al16O27,Mn,https://doi.org/10.1021/am507316b,,,4,655.0
223,CaMg2Al16O27Mn0.032,CaMg2Al16O27,Mn,https://doi.org/10.1021/am507316b,,,7,655.0
224,CaMg2Al16O27Mn0.08,CaMg2Al16O27,Mn,https://doi.org/10.1021/am507316b,,,6,655.0
225,CaMg2Al16O27Mn0.16,CaMg2Al16O27,Mn,https://doi.org/10.1021/am507316b,,,9,655.0
226,CaMg2Al16O27Mn0.24,CaMg2Al16O27,Mn,https://doi.org/10.1021/am507316b,,,5,655.0
227,CaMg2Al16O27Mn0.48,CaMg2Al16O27,Mn,https://doi.org/10.1021/am507316b,,,6,655.0
228,Ca3WO6Dy0.005,Ca3WO6,Dy,https://doi.org/10.1007/s10854-016-4848-z,"mp-781505,mp-779906", icsd-262323,6,577.0
229,Ca3WO6Dy0.02,Ca3WO6,Dy,https://doi.org/10.1007/s10854-016-4848-z,"mp-781505,mp-779906", icsd-262323,1,577.0
230,Ca3WO6Dy0.04,Ca3WO6,Dy,https://doi.org/10.1007/s10854-016-4848-z,"mp-781505,mp-779906", icsd-262323,2,577.0
231,La1.95ZnTiO6Eu0.05,La1.95ZnTiO6,Eu,https://doi.org/10.1016/j.optlastec.2017.04.025,"mp-558528,mvc-11053", icsd-172755,2,616.0
232,La1.9ZnTiO6Eu0.1,La1.9ZnTiO6,Eu,https://doi.org/10.1016/j.optlastec.2017.04.025,"mp-558528,mvc-11053", icsd-172755,7,616.0
233,La1.8ZnTiO6Eu0.2,La1.8ZnTiO6,Eu,https://doi.org/10.1016/j.optlastec.2017.04.025,"mp-558528,mvc-11053", icsd-172755,2,616.0
234,La1.7ZnTiO6Eu0.3,La1.7ZnTiO6,Eu,https://doi.org/10.1016/j.optlastec.2017.04.025,"mp-558528,mvc-11053", icsd-172755,8,616.0
235,La1.6ZnTiO6Eu0.4,La1.6ZnTiO6,Eu,https://doi.org/10.1016/j.optlastec.2017.04.025,"mp-558528,mvc-11053", icsd-172755,7,616.0
236,Ba2YNbO6Mn0.001,Ba2YNbO6,Mn,https://doi.org/10.1016/j.optmat.2017.05.028,mp-7251, icsd-172407,5,695.0
237,Ba2YNbO6Mn0.005,Ba2YNbO6,Mn,https://doi.org/10.1016/j.optmat.2017.05.028,mp-7251, icsd-172407,3,695.0
238,Ba2YNbO6Mn0.01,Ba2YNbO6,Mn,https://doi.org/10.1016/j.optmat.2017.05.028,mp-7251, icsd-172407,7,695.0
239,Ba2YNbO6Mn0.015,Ba2YNbO6,Mn,https://doi.org/10.1016/j.optmat.2017.05.028,mp-7251, icsd-172407,2,695.0
240,Ba2YNbO6Mn0.02,Ba2YNbO6,Mn,https://doi.org/10.1016/j.optmat.2017.05.028,mp-7251, icsd-172407,1,695.0
241,Ba2YNbO6Mn0.025,Ba2YNbO6,Mn,https://doi.org/10.1016/j.optmat.2017.05.028,mp-7251, icsd-172407,10,695.0
242,Mg2Al4Si5O18Mn0.005,Mg2Al4Si5O18,Mn,https://doi.org/10.1016/j.dyepig.2017.08.050,"mp-6174,mp-684265", icsd-158750 icsd-165866 icsd-190522 icsd-190521 icsd-86347 icsd-261438 icsd-158748 icsd-158747 icsd-156362 icsd-190520 icsd-158749 icsd-86346 icsd-158751 icsd-190523 icsd-261437 icsd-158752,6,680.0
243,Mg2Al4Si5O18Mn0.01,Mg2Al4Si5O18,Mn,https://doi.org/10.1016/j.dyepig.2017.08.050,"mp-6174,mp-684265", icsd-158750 icsd-165866 icsd-190522 icsd-190521 icsd-86347 icsd-261438 icsd-158748 icsd-158747 icsd-156362 icsd-190520 icsd-158749 icsd-86346 icsd-158751 icsd-190523 icsd-261437 icsd-158752,6,680.0
244,Mg2Al4Si5O18Mn0.015,Mg2Al4Si5O18,Mn,https://doi.org/10.1016/j.dyepig.2017.08.050,"mp-6174,mp-684265", icsd-158750 icsd-165866 icsd-190522 icsd-190521 icsd-86347 icsd-261438 icsd-158748 icsd-158747 icsd-156362 icsd-190520 icsd-158749 icsd-86346 icsd-158751 icsd-190523 icsd-261437 icsd-158752,4,680.0
245,Mg2Al4Si5O18Mn0.02,Mg2Al4Si5O18,Mn,https://doi.org/10.1016/j.dyepig.2017.08.050,"mp-6174,mp-684265", icsd-158750 icsd-165866 icsd-190522 icsd-190521 icsd-86347 icsd-261438 icsd-158748 icsd-158747 icsd-156362 icsd-190520 icsd-158749 icsd-86346 icsd-158751 icsd-190523 icsd-261437 icsd-158752,9,680.0
246,Mg2Al4Si5O18Mn0.02,Mg2Al4Si5O18,Mn,https://doi.org/10.1016/j.dyepig.2017.08.050,"mp-6174,mp-684265", icsd-158750 icsd-165866 icsd-190522 icsd-190521 icsd-86347 icsd-261438 icsd-158748 icsd-158747 icsd-156362 icsd-190520 icsd-158749 icsd-86346 icsd-158751 icsd-190523 icsd-261437 icsd-158752,9,680.0
247,Mg2Al4Si5O18Mn0.02,Mg2Al4Si5O18,Mn,https://doi.org/10.1016/j.dyepig.2017.08.050,"mp-6174,mp-684265", icsd-158750 icsd-165866 icsd-190522 icsd-190521 icsd-86347 icsd-261438 icsd-158748 icsd-158747 icsd-156362 icsd-190520 icsd-158749 icsd-86346 icsd-158751 icsd-190523 icsd-261437 icsd-158752,1,680.0
248,Mg2Al4Si5O18Mn0.02,Mg2Al4Si5O18,Mn,https://doi.org/10.1016/j.dyepig.2017.08.050,"mp-6174,mp-684265", icsd-158750 icsd-165866 icsd-190522 icsd-190521 icsd-86347 icsd-261438 icsd-158748 icsd-158747 icsd-156362 icsd-190520 icsd-158749 icsd-86346 icsd-158751 icsd-190523 icsd-261437 icsd-158752,7,680.0
249,Mg2Al4Si5O18Mn0.02,Mg2Al4Si5O18,Mn,https://doi.org/10.1016/j.dyepig.2017.08.050,"mp-6174,mp-684265", icsd-158750 icsd-165866 icsd-190522 icsd-190521 icsd-86347 icsd-261438 icsd-158748 icsd-158747 icsd-156362 icsd-190520 icsd-158749 icsd-86346 icsd-158751 icsd-190523 icsd-261437 icsd-158752,7,680.0
250,Mg2Al4Si5O18Mn0.02,Mg2Al4Si5O18,Mn,https://doi.org/10.1016/j.dyepig.2017.08.050,"mp-6174,mp-684265", icsd-158750 icsd-165866 icsd-190522 icsd-190521 icsd-86347 icsd-261438 icsd-158748 icsd-158747 icsd-156362 icsd-190520 icsd-158749 icsd-86346 icsd-158751 icsd-190523 icsd-261437 icsd-158752,4,680.0
251,Mg2Al4Si5O18Mn0.02,Mg2Al4Si5O18,Mn,https://doi.org/10.1016/j.dyepig.2017.08.050,"mp-6174,mp-684265", icsd-158750 icsd-165866 icsd-190522 icsd-190521 icsd-86347 icsd-261438 icsd-158748 icsd-158747 icsd-156362 icsd-190520 icsd-158749 icsd-86346 icsd-158751 icsd-190523 icsd-261437 icsd-158752,1,680.0
252,Mg2Al4Si5O18Mn0.02,Mg2Al4Si5O18,Mn,https://doi.org/10.1016/j.dyepig.2017.08.050,"mp-6174,mp-684265", icsd-158750 icsd-165866 icsd-190522 icsd-190521 icsd-86347 icsd-261438 icsd-158748 icsd-158747 icsd-156362 icsd-190520 icsd-158749 icsd-86346 icsd-158751 icsd-190523 icsd-261437 icsd-158752,1,680.0
253,Mg2Al4Si5O18Mn0.02,Mg2Al4Si5O18,Mn,https://doi.org/10.1016/j.dyepig.2017.08.050,"mp-6174,mp-684265", icsd-158750 icsd-165866 icsd-190522 icsd-190521 icsd-86347 icsd-261438 icsd-158748 icsd-158747 icsd-156362 icsd-190520 icsd-158749 icsd-86346 icsd-158751 icsd-190523 icsd-261437 icsd-158752,10,680.0
254,Mg2Al4Si5O18Mn0.02,Mg2Al4Si5O18,Mn,https://doi.org/10.1016/j.dyepig.2017.08.050,"mp-6174,mp-684265", icsd-158750 icsd-165866 icsd-190522 icsd-190521 icsd-86347 icsd-261438 icsd-158748 icsd-158747 icsd-156362 icsd-190520 icsd-158749 icsd-86346 icsd-158751 icsd-190523 icsd-261437 icsd-158752,1,680.0
255,Mg2Al4Si5O18Mn0.02,Mg2Al4Si5O18,Mn,https://doi.org/10.1016/j.dyepig.2017.08.050,"mp-6174,mp-684265", icsd-158750 icsd-165866 icsd-190522 icsd-190521 icsd-86347 icsd-261438 icsd-158748 icsd-158747 icsd-156362 icsd-190520 icsd-158749 icsd-86346 icsd-158751 icsd-190523 icsd-261437 icsd-158752,7,680.0
256,Mg2Al4Si5O18Mn0.02,Mg2Al4Si5O18,Mn,https://doi.org/10.1016/j.dyepig.2017.08.050,"mp-6174,mp-684265", icsd-158750 icsd-165866 icsd-190522 icsd-190521 icsd-86347 icsd-261438 icsd-158748 icsd-158747 icsd-156362 icsd-190520 icsd-158749 icsd-86346 icsd-158751 icsd-190523 icsd-261437 icsd-158752,3,680.0
257,Mg2Al4Si5O18Mn0.025,Mg2Al4Si5O18,Mn,https://doi.org/10.1016/j.dyepig.2017.08.050,"mp-6174,mp-684265", icsd-158750 icsd-165866 icsd-190522 icsd-190521 icsd-86347 icsd-261438 icsd-158748 icsd-158747 icsd-156362 icsd-190520 icsd-158749 icsd-86346 icsd-158751 icsd-190523 icsd-261437 icsd-158752,9,680.0
258,Mg2Al4Si5O18Mn0.03,Mg2Al4Si5O18,Mn,https://doi.org/10.1016/j.dyepig.2017.08.050,"mp-6174,mp-684265", icsd-158750 icsd-165866 icsd-190522 icsd-190521 icsd-86347 icsd-261438 icsd-158748 icsd-158747 icsd-156362 icsd-190520 icsd-158749 icsd-86346 icsd-158751 icsd-190523 icsd-261437 icsd-158752,6,680.0
259,SrGe3.999O9Mn0.001,SrGe3.999O9,Mn,https://doi.org/10.1016/j.powtec.2016.01.017,mp-9380, icsd-82393,1,655.0
260,SrGe3.996O9Mn0.004,SrGe3.996O9,Mn,https://doi.org/10.1016/j.powtec.2016.01.017,mp-9380, icsd-82393,6,655.0
261,SrGe3.993O9Mn0.007,SrGe3.993O9,Mn,https://doi.org/10.1016/j.powtec.2016.01.017,mp-9380, icsd-82393,4,655.0
262,SrGe3.99O9Mn0.01,SrGe3.99O9,Mn,https://doi.org/10.1016/j.powtec.2016.01.017,mp-9380, icsd-82393,10,655.0
263,SrGe3.985O9Mn0.015,SrGe3.985O9,Mn,https://doi.org/10.1016/j.powtec.2016.01.017,mp-9380, icsd-82393,9,655.0
264,SrGe3.98O9Mn0.02,SrGe3.98O9,Mn,https://doi.org/10.1016/j.powtec.2016.01.017,mp-9380, icsd-82393,8,655.0
265,SrGe3.97O9Mn0.03,SrGe3.97O9,Mn,https://doi.org/10.1016/j.powtec.2016.01.017,mp-9380, icsd-82393,4,655.0
266,Sr6Ca4P6O24F2Eu0.01,Sr6Ca4P6O24F2,Eu,https://doi.org/10.1016/j.materresbull.2015.07.031,mp-1218615,,4,452.0
267,Sr6Ca4P6O24F2Eu0.05,Sr6Ca4P6O24F2,Eu,https://doi.org/10.1016/j.materresbull.2015.07.031,mp-1218615,,7,452.0
268,Sr6Ca4P6O24F2Eu0.09,Sr6Ca4P6O24F2,Eu,https://doi.org/10.1016/j.materresbull.2015.07.031,mp-1218615,,9,452.0
269,Sr6Ca4P6O24F2Eu0.13,Sr6Ca4P6O24F2,Eu,https://doi.org/10.1016/j.materresbull.2015.07.031,mp-1218615,,6,452.0
270,Sr6Ca4P6O24F2Eu0.17,Sr6Ca4P6O24F2,Eu,https://doi.org/10.1016/j.materresbull.2015.07.031,mp-1218615,,3,452.0
271,Sr6Ca4P6O24F2Eu0.25,Sr6Ca4P6O24F2,Eu,https://doi.org/10.1016/j.materresbull.2015.07.031,mp-1218615,,4,452.0
272,Sr6Ca4P6O24F2Eu0.4,Sr6Ca4P6O24F2,Eu,https://doi.org/10.1016/j.materresbull.2015.07.031,mp-1218615,,4,452.0
273,Sr6Ca4P6O24F2Eu0.5,Sr6Ca4P6O24F2,Eu,https://doi.org/10.1016/j.materresbull.2015.07.031,mp-1218615,,4,452.0
274,Ca14Zn6Ga9.95O35Mn0.05,Ca14Zn6Ga9.95O35,Mn,https://doi.org/10.1016/j.jallcom.2016.10.162,,,5,711.0
275,Ca14Zn6Ga9.9O35Mn0.1,Ca14Zn6Ga9.9O35,Mn,https://doi.org/10.1016/j.jallcom.2016.10.162,,,2,711.0
276,Ca14Zn6Ga9.85O35Mn0.15,Ca14Zn6Ga9.85O35,Mn,https://doi.org/10.1016/j.jallcom.2016.10.162,,,6,711.0
277,Ca14Zn6Ga9.8O35Mn0.2,Ca14Zn6Ga9.8O35,Mn,https://doi.org/10.1016/j.jallcom.2016.10.162,,,3,711.0
278,Ca14Zn6Ga9.75O35Mn0.25,Ca14Zn6Ga9.75O35,Mn,https://doi.org/10.1016/j.jallcom.2016.10.162,,,8,711.0
279,Ca14Zn6Ga9.7O35Mn0.3,Ca14Zn6Ga9.7O35,Mn,https://doi.org/10.1016/j.jallcom.2016.10.162,,,1,711.0
280,Sr2LaNbO6Mn0.001,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,7,694.0
281,Sr2LaNbO6Mn0.005,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,2,694.0
282,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,1,694.0
283,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,2,694.0
284,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,8,694.0
285,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,5,694.0
286,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,2,694.0
287,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,4,694.0
288,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,6,694.0
289,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,2,694.0
290,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,1,694.0
291,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,2,694.0
292,Sr2LaNbO6Mn0.015,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,4,694.0
293,Sr2LaNbO6Mn0.02,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,10,694.0
294,Sr2LaNbO6Mn0.25,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,3,694.0
295,LiGd2.7Mo5O20Eu0.1,LiGd2.7Mo5O20,Eu,https://doi.org/10.1364/OME.8.000259,,,6,615.0
296,LiGd2.1Mo5O20Eu0.3,LiGd2.1Mo5O20,Eu,https://doi.org/10.1364/OME.8.000259,,,1,615.0
297,LiGd1.5Mo5O20Eu0.5,LiGd1.5Mo5O20,Eu,https://doi.org/10.1364/OME.8.000259,,,2,615.0
298,LiGd0.9Mo5O20Eu0.7,LiGd0.9Mo5O20,Eu,https://doi.org/10.1364/OME.8.000259,,,2,615.0
299,LiGd0.6Mo5O20Eu0.8,LiGd0.6Mo5O20,Eu,https://doi.org/10.1364/OME.8.000259,,,3,615.0
300,LiGd0.3Mo5O20Eu0.9,LiGd0.3Mo5O20,Eu,https://doi.org/10.1364/OME.8.000259,,,4,615.0
301,LiGd0.3Mo5O20Eu0.9,LiGd0.3Mo5O20,Eu,https://doi.org/10.1364/OME.8.000259,,,9,615.0
302,LiGd0.3Mo5O20Eu0.9,LiGd0.3Mo5O20,Eu,https://doi.org/10.1364/OME.8.000259,,,7,615.0
303,LiGd0.3Mo5O20Eu0.9,LiGd0.3Mo5O20,Eu,https://doi.org/10.1364/OME.8.000259,,,1,615.0
304,LiMo5O20Eu1,LiMo5O20,Eu,https://doi.org/10.1364/OME.8.000259,,,9,615.0
305,Li3Ba2La2.9W8O32Eu0.1,Li3Ba2La2.9W8O32,Eu,https://doi.org/10.1364/OME.6.000181,,,3,615.0
306,Li3Ba2La2.4W8O32Eu0.6,Li3Ba2La2.4W8O32,Eu,https://doi.org/10.1364/OME.6.000181,,,3,615.0
307,Li3Ba2La1.8W8O32Eu1.2,Li3Ba2La1.8W8O32,Eu,https://doi.org/10.1364/OME.6.000181,,,2,615.0
308,Li3Ba2La1.2W8O32Eu1.8,Li3Ba2La1.2W8O32,Eu,https://doi.org/10.1364/OME.6.000181,,,3,615.0
309,Li3Ba2La0.9W8O32Eu2.1,Li3Ba2La0.9W8O32,Eu,https://doi.org/10.1364/OME.6.000181,,,5,615.0
310,Li3Ba2La0.6W8O32Eu2.4,Li3Ba2La0.6W8O32,Eu,https://doi.org/10.1364/OME.6.000181,,,4,615.0
311,Li3Ba2La0.3W8O32Eu2.7,Li3Ba2La0.3W8O32,Eu,https://doi.org/10.1364/OME.6.000181,,,5,615.0
312,Li3Ba2W8O32Eu3,Li3Ba2W8O32,Eu,https://doi.org/10.1364/OME.6.000181,,,6,615.0
313,Ba2Gd4.99B5O17Dy0.01,Ba2Gd4.99B5O17,Dy,https://doi.org/10.1007/s10854-018-9640-9,,,9,575.0
314,Ba2Gd4.97B5O17Dy0.03,Ba2Gd4.97B5O17,Dy,https://doi.org/10.1007/s10854-018-9640-9,,,6,575.0
315,Ba2Gd4.95B5O17Dy0.05,Ba2Gd4.95B5O17,Dy,https://doi.org/10.1007/s10854-018-9640-9,,,4,575.0
316,Ba2Gd4.93B5O17Dy0.07,Ba2Gd4.93B5O17,Dy,https://doi.org/10.1007/s10854-018-9640-9,,,3,575.0
317,Ba2Gd4.91B5O17Dy0.09,Ba2Gd4.91B5O17,Dy,https://doi.org/10.1007/s10854-018-9640-9,,,10,575.0
318,Ba2Gd4.89B5O17Dy0.11,Ba2Gd4.89B5O17,Dy,https://doi.org/10.1007/s10854-018-9640-9,,,4,575.0
319,Na2Y1.9B2O7Eu0.05,Na2Y1.9B2O7,Eu,https://doi.org/10.1016/j.jlumin.2018.09.008,mp-6331, icsd-191128 icsd-245226 icsd-99206,6,619.0
320,Na2Y1.7B2O7Eu0.15,Na2Y1.7B2O7,Eu,https://doi.org/10.1016/j.jlumin.2018.09.008,mp-6331, icsd-191128 icsd-245226 icsd-99206,9,619.0
321,Na2Y1.5B2O7Eu0.25,Na2Y1.5B2O7,Eu,https://doi.org/10.1016/j.jlumin.2018.09.008,mp-6331, icsd-191128 icsd-245226 icsd-99206,2,619.0
322,Na2Y1.3B2O7Eu0.35,Na2Y1.3B2O7,Eu,https://doi.org/10.1016/j.jlumin.2018.09.008,mp-6331, icsd-191128 icsd-245226 icsd-99206,4,619.0
